race,sex,age,age_cat,marital_status,juv_offense,priors_count,is_recid
African-American,Female,34,25 - 45,Single,0,30,1
Caucasian,Male,43,25 - 45,Married,0,0,1
Caucasian,Female,31,25 - 45,Separated,0,0,0
African-American,Female,31,25 - 45,Single,0,1,0
Caucasian,Male,51,Greater than 45,Single,0,0,0
Native American,Male,27,25 - 45,Single,0,0,0
African-American,Male,20,Less than 25,Single,0,0,0
Caucasian,Male,35,25 - 45,Single,1,1,0
African-American,Female,35,25 - 45,Single,0,8,1
African-American,Male,34,25 - 45,Single,1,5,0
Hispanic,Male,21,Less than 25,Single,1,1,1
African-American,Male,21,Less than 25,Single,0,0,1
African-American,Male,21,Less than 25,Single,0,0,1
Hispanic,Female,52,Greater than 45,Single,0,1,0
Caucasian,Male,35,25 - 45,Single,0,0,0
Native American,Female,27,25 - 45,Separated,1,1,0
Caucasian,Male,51,Greater than 45,Single,0,3,0
African-American,Male,26,25 - 45,Single,0,5,0
Caucasian,Male,37,25 - 45,Single,0,1,0
African-American,Male,40,25 - 45,Divorced,0,0,0
Caucasian,Male,41,25 - 45,Divorced,0,0,0
Caucasian,Male,30,25 - 45,Married,0,1,0
African-American,Female,20,Less than 25,Single,0,1,1
African-American,Female,26,25 - 45,Single,0,0,1
Caucasian,Female,25,25 - 45,Single,1,0,0
Caucasian,Male,54,Greater than 45,Single,0,0,0
Caucasian,Male,19,Less than 25,Single,0,1,1
Hispanic,Male,24,Less than 25,Single,1,3,0
African-American,Male,37,25 - 45,Unknown,0,16,1
African-American,Female,34,25 - 45,Single,0,4,1
African-American,Male,25,25 - 45,Single,0,3,0
African-American,Male,26,25 - 45,Single,0,2,1
Other,Male,54,Greater than 45,Single,0,0,0
Hispanic,Male,39,25 - 45,Married,0,0,0
African-American,Female,22,Less than 25,Single,0,0,0
Caucasian,Female,53,Greater than 45,Separated,0,3,1
Other,Male,24,Less than 25,Single,0,5,1
Caucasian,Male,28,25 - 45,Single,0,0,0
Other,Male,41,25 - 45,Single,0,0,0
African-American,Male,32,25 - 45,Single,0,3,0
African-American,Female,50,Greater than 45,Single,0,0,0
African-American,Female,26,25 - 45,Single,0,2,0
Caucasian,Male,57,Greater than 45,Single,0,0,0
Caucasian,Male,29,25 - 45,Single,0,0,1
Caucasian,Male,55,Greater than 45,Married,0,15,0
African-American,Male,37,25 - 45,Significant Other,0,1,0
African-American,Male,21,Less than 25,Single,0,1,0
Caucasian,Male,36,25 - 45,Single,0,3,0
African-American,Female,25,25 - 45,Single,1,3,1
African-American,Male,51,Greater than 45,Single,0,13,0
Caucasian,Male,59,Greater than 45,Married,0,5,1
African-American,Female,28,25 - 45,Single,0,3,0
Caucasian,Male,28,25 - 45,Single,0,0,0
African-American,Male,36,25 - 45,Significant Other,0,0,0
Other,Male,23,Less than 25,Single,0,1,0
African-American,Female,30,25 - 45,Single,0,10,1
Caucasian,Male,23,Less than 25,Single,0,1,1
African-American,Male,44,25 - 45,Married,0,2,0
African-American,Male,40,25 - 45,Single,0,1,1
Caucasian,Male,22,Less than 25,Single,1,3,0
African-American,Male,53,Greater than 45,Single,0,1,0
Caucasian,Male,28,25 - 45,Single,0,0,0
African-American,Female,22,Less than 25,Single,1,1,0
African-American,Male,21,Less than 25,Single,0,0,1
African-American,Female,34,25 - 45,Married,0,0,0
Hispanic,Female,26,25 - 45,Single,0,4,0
African-American,Male,21,Less than 25,Single,1,0,1
Other,Female,23,Less than 25,Single,0,1,0
Hispanic,Male,27,25 - 45,Significant Other,0,0,0
African-American,Male,20,Less than 25,Single,0,1,1
African-American,Male,35,25 - 45,Married,0,3,1
Caucasian,Male,33,25 - 45,Married,0,1,0
African-American,Male,23,Less than 25,Single,0,0,0
African-American,Male,23,Less than 25,Single,0,0,0
African-American,Male,22,Less than 25,Single,0,0,1
Caucasian,Male,38,25 - 45,Divorced,0,7,1
African-American,Female,36,25 - 45,Single,0,5,1
Caucasian,Male,21,Less than 25,Single,0,0,0
African-American,Male,49,Greater than 45,Single,0,1,0
Hispanic,Male,56,Greater than 45,Single,0,1,1
Caucasian,Male,40,25 - 45,Single,0,6,1
Other,Male,30,25 - 45,Single,0,1,1
African-American,Female,30,25 - 45,Married,0,0,0
African-American,Male,46,Greater than 45,Single,0,1,0
African-American,Male,25,25 - 45,Single,0,0,0
Caucasian,Female,43,25 - 45,Single,0,11,0
Caucasian,Male,45,Greater than 45,Single,0,0,0
African-American,Male,28,25 - 45,Single,0,0,0
African-American,Male,21,Less than 25,Single,0,0,1
African-American,Male,33,25 - 45,Single,0,1,1
African-American,Male,37,25 - 45,Single,0,9,1
Caucasian,Female,30,25 - 45,Single,0,0,0
Other,Male,59,Greater than 45,Significant Other,0,0,0
Hispanic,Male,54,Greater than 45,Single,0,2,0
African-American,Male,21,Less than 25,Single,0,0,0
African-American,Male,31,25 - 45,Single,0,10,0
Caucasian,Female,38,25 - 45,Married,0,1,0
African-American,Male,21,Less than 25,Single,0,0,0
African-American,Male,21,Less than 25,Single,0,0,1
African-American,Male,24,Less than 25,Single,0,1,0
African-American,Male,29,25 - 45,Single,0,0,0
Caucasian,Male,26,25 - 45,Single,0,0,0
African-American,Male,35,25 - 45,Single,1,23,0
Caucasian,Female,30,25 - 45,Single,0,8,0
African-American,Male,27,25 - 45,Single,0,3,1
Caucasian,Female,40,25 - 45,Single,0,5,0
Other,Male,33,25 - 45,Single,0,2,0
Hispanic,Male,25,25 - 45,Single,0,2,1
African-American,Male,21,Less than 25,Single,0,0,0
Caucasian,Male,22,Less than 25,Single,1,2,0
Caucasian,Female,40,25 - 45,Single,0,3,0
African-American,Male,31,25 - 45,Single,0,3,0
African-American,Female,24,Less than 25,Single,0,1,0
African-American,Male,55,Greater than 45,Separated,0,12,0
Caucasian,Female,24,Less than 25,Single,0,0,0
African-American,Male,22,Less than 25,Single,0,0,0
African-American,Male,48,Greater than 45,Married,0,4,0
Caucasian,Male,27,25 - 45,Single,0,5,1
Other,Male,45,Greater than 45,Single,0,1,0
Caucasian,Female,35,25 - 45,Single,0,0,0
African-American,Male,66,Greater than 45,Married,0,0,0
Caucasian,Male,30,25 - 45,Single,0,5,0
Other,Male,50,Greater than 45,Married,0,0,0
Caucasian,Male,35,25 - 45,Single,0,0,1
Caucasian,Female,34,25 - 45,Single,0,7,1
Caucasian,Male,41,25 - 45,Divorced,0,2,0
African-American,Male,29,25 - 45,Single,0,8,0
Hispanic,Male,41,25 - 45,Single,0,2,1
African-American,Male,53,Greater than 45,Single,0,10,0
African-American,Male,28,25 - 45,Single,0,3,1
Hispanic,Female,26,25 - 45,Single,0,0,0
African-American,Male,54,Greater than 45,Divorced,0,6,1
Other,Male,36,25 - 45,Single,0,3,0
Caucasian,Female,38,25 - 45,Single,0,2,0
African-American,Male,28,25 - 45,Significant Other,1,2,1
Caucasian,Male,59,Greater than 45,Single,0,3,1
African-American,Male,22,Less than 25,Single,0,2,1
Hispanic,Male,22,Less than 25,Single,0,1,1
African-American,Female,29,25 - 45,Single,0,2,0
Hispanic,Male,27,25 - 45,Single,0,8,0
Caucasian,Male,25,25 - 45,Single,0,8,1
African-American,Male,21,Less than 25,Significant Other,0,0,0
African-American,Male,23,Less than 25,Single,0,2,1
African-American,Male,51,Greater than 45,Single,0,16,1
African-American,Male,31,25 - 45,Significant Other,1,27,1
Other,Male,25,25 - 45,Single,0,0,0
Other,Male,44,25 - 45,Single,0,1,0
African-American,Female,42,25 - 45,Single,0,0,0
Caucasian,Female,38,25 - 45,Divorced,0,0,0
Caucasian,Male,41,25 - 45,Married,0,1,0
Caucasian,Male,34,25 - 45,Single,0,3,0
African-American,Female,22,Less than 25,Single,0,1,0
Caucasian,Male,42,25 - 45,Single,0,7,1
Caucasian,Male,34,25 - 45,Single,0,1,1
Caucasian,Female,36,25 - 45,Married,0,0,0
Other,Male,55,Greater than 45,Married,0,2,1
African-American,Female,26,25 - 45,Single,0,5,1
Caucasian,Male,26,25 - 45,Single,0,1,0
Caucasian,Male,53,Greater than 45,Single,0,1,0
Caucasian,Female,43,25 - 45,Single,0,3,0
African-American,Male,32,25 - 45,Single,1,10,0
African-American,Female,24,Less than 25,Single,0,0,0
Caucasian,Male,42,25 - 45,Married,0,1,0
African-American,Female,40,25 - 45,Single,0,3,0
Caucasian,Male,39,25 - 45,Single,0,0,0
African-American,Male,22,Less than 25,Single,0,0,0
African-American,Male,36,25 - 45,Single,0,20,1
Caucasian,Male,31,25 - 45,Single,0,1,0
Hispanic,Male,30,25 - 45,Single,0,2,0
African-American,Male,38,25 - 45,Divorced,0,18,1
African-American,Male,27,25 - 45,Single,0,1,0
African-American,Male,24,Less than 25,Single,0,2,0
Caucasian,Male,56,Greater than 45,Married,0,0,0
Caucasian,Female,52,Greater than 45,Single,0,0,0
Caucasian,Male,50,Greater than 45,Divorced,0,4,1
African-American,Female,32,25 - 45,Single,0,4,0
Caucasian,Male,54,Greater than 45,Single,0,3,1
African-American,Male,25,25 - 45,Single,1,2,0
Caucasian,Male,37,25 - 45,Single,0,2,0
Caucasian,Male,51,Greater than 45,Divorced,0,1,0
African-American,Female,23,Less than 25,Single,0,0,0
Caucasian,Male,56,Greater than 45,Significant Other,0,4,1
African-American,Male,23,Less than 25,Single,0,1,1
African-American,Male,23,Less than 25,Single,0,0,0
Hispanic,Female,26,25 - 45,Married,0,2,1
Caucasian,Male,22,Less than 25,Single,1,2,0
Other,Male,47,Greater than 45,Single,0,0,0
Caucasian,Male,58,Greater than 45,Divorced,0,1,0
Caucasian,Male,25,25 - 45,Single,0,2,0
African-American,Male,33,25 - 45,Single,0,8,0
Caucasian,Male,23,Less than 25,Single,0,2,1
African-American,Male,23,Less than 25,Single,0,1,0
African-American,Male,38,25 - 45,Single,1,17,1
African-American,Female,57,Greater than 45,Single,0,4,0
Caucasian,Male,30,25 - 45,Significant Other,0,2,1
African-American,Male,33,25 - 45,Significant Other,0,1,0
Native American,Female,23,Less than 25,Single,1,2,1
African-American,Male,31,25 - 45,Single,0,2,0
Caucasian,Male,53,Greater than 45,Married,0,1,1
African-American,Male,22,Less than 25,Single,0,0,0
African-American,Female,25,25 - 45,Single,0,0,0
African-American,Male,28,25 - 45,Single,0,6,0
Caucasian,Male,23,Less than 25,Single,0,0,0
African-American,Male,59,Greater than 45,Single,0,10,1
Caucasian,Female,35,25 - 45,Single,0,0,0
Caucasian,Male,20,Less than 25,Single,0,0,0
African-American,Male,21,Less than 25,Single,1,6,0
African-American,Male,26,25 - 45,Single,0,3,1
African-American,Male,48,Greater than 45,Single,0,1,0
Caucasian,Male,35,25 - 45,Single,1,3,1
African-American,Male,25,25 - 45,Significant Other,1,9,1
Caucasian,Male,39,25 - 45,Married,0,0,0
Caucasian,Female,37,25 - 45,Married,0,0,0
African-American,Male,28,25 - 45,Single,1,16,1
African-American,Male,40,25 - 45,Significant Other,0,1,0
African-American,Male,30,25 - 45,Single,1,6,0
African-American,Male,32,25 - 45,Single,1,2,0
Caucasian,Male,27,25 - 45,Single,0,0,0
African-American,Male,34,25 - 45,Single,0,0,0
Other,Male,47,Greater than 45,Single,0,2,0
Caucasian,Male,26,25 - 45,Single,0,0,0
African-American,Male,44,25 - 45,Single,0,1,1
Hispanic,Male,35,25 - 45,Single,0,0,0
Caucasian,Female,22,Less than 25,Single,0,2,1
Caucasian,Male,78,Greater than 45,Divorced,0,1,0
Caucasian,Male,51,Greater than 45,Single,0,0,0
African-American,Male,23,Less than 25,Single,1,2,0
African-American,Male,27,25 - 45,Single,1,7,1
Other,Female,47,Greater than 45,Single,0,0,0
Hispanic,Male,20,Less than 25,Single,1,2,1
African-American,Male,28,25 - 45,Single,0,5,0
African-American,Male,24,Less than 25,Single,0,1,0
Caucasian,Male,43,25 - 45,Single,0,0,0
Caucasian,Male,26,25 - 45,Single,0,2,0
African-American,Male,22,Less than 25,Single,0,1,0
Caucasian,Male,32,25 - 45,Single,0,4,0
African-American,Female,22,Less than 25,Single,0,3,0
Caucasian,Male,51,Greater than 45,Significant Other,0,2,0
Caucasian,Male,27,25 - 45,Divorced,0,1,0
Caucasian,Male,58,Greater than 45,Single,0,0,0
Caucasian,Female,53,Greater than 45,Divorced,0,0,0
African-American,Male,38,25 - 45,Married,0,5,0
African-American,Male,29,25 - 45,Separated,0,0,0
African-American,Female,23,Less than 25,Single,0,0,1
Caucasian,Female,42,25 - 45,Single,0,8,1
African-American,Female,44,25 - 45,Significant Other,0,1,1
African-American,Male,29,25 - 45,Single,0,9,1
Hispanic,Male,49,Greater than 45,Married,0,0,0
Hispanic,Male,40,25 - 45,Significant Other,0,0,0
Hispanic,Male,58,Greater than 45,Married,0,1,0
African-American,Male,27,25 - 45,Single,1,8,1
African-American,Female,25,25 - 45,Single,0,2,1
African-American,Male,55,Greater than 45,Single,0,1,1
African-American,Male,30,25 - 45,Single,0,0,0
African-American,Male,47,Greater than 45,Significant Other,0,2,0
African-American,Male,19,Less than 25,Single,0,0,0
African-American,Female,37,25 - 45,Single,0,1,1
African-American,Male,49,Greater than 45,Married,1,19,1
African-American,Male,23,Less than 25,Single,0,6,1
Caucasian,Male,51,Greater than 45,Single,0,0,0
African-American,Female,28,25 - 45,Single,0,7,1
African-American,Female,23,Less than 25,Single,0,1,0
Hispanic,Male,23,Less than 25,Single,0,0,0
African-American,Male,37,25 - 45,Single,0,14,1
African-American,Male,28,25 - 45,Single,0,8,0
African-American,Male,38,25 - 45,Single,0,12,0
Caucasian,Male,54,Greater than 45,Married,0,6,1
African-American,Male,23,Less than 25,Single,0,0,0
Caucasian,Male,56,Greater than 45,Single,0,0,0
African-American,Male,23,Less than 25,Single,0,4,1
African-American,Male,24,Less than 25,Single,1,8,1
African-American,Male,44,25 - 45,Significant Other,0,0,0
Caucasian,Female,49,Greater than 45,Single,0,0,0
African-American,Male,26,25 - 45,Single,0,1,1
African-American,Female,38,25 - 45,Single,0,25,0
Caucasian,Male,23,Less than 25,Single,0,0,0
Caucasian,Male,35,25 - 45,Married,0,2,0
Caucasian,Male,30,25 - 45,Married,0,0,0
African-American,Male,37,25 - 45,Single,0,0,1
African-American,Female,29,25 - 45,Single,0,0,0
Other,Female,41,25 - 45,Divorced,0,1,0
African-American,Male,36,25 - 45,Single,1,11,1
Caucasian,Male,26,25 - 45,Single,0,5,1
Caucasian,Male,32,25 - 45,Single,1,17,1
African-American,Male,39,25 - 45,Single,1,12,0
Hispanic,Male,24,Less than 25,Single,0,0,0
African-American,Male,24,Less than 25,Single,0,4,0
Caucasian,Male,45,Greater than 45,Single,0,4,1
Caucasian,Female,27,25 - 45,Single,0,0,1
African-American,Male,33,25 - 45,Single,0,4,1
African-American,Male,24,Less than 25,Single,0,3,0
African-American,Male,20,Less than 25,Single,0,0,1
Caucasian,Male,41,25 - 45,Married,1,28,0
African-American,Male,29,25 - 45,Single,0,6,0
African-American,Male,37,25 - 45,Single,0,11,1
African-American,Male,29,25 - 45,Single,0,6,0
Asian,Male,40,25 - 45,Married,0,0,0
Caucasian,Male,51,Greater than 45,Single,0,0,0
African-American,Male,23,Less than 25,Single,0,4,1
African-American,Male,31,25 - 45,Single,0,10,1
Caucasian,Female,41,25 - 45,Single,0,5,1
Caucasian,Male,23,Less than 25,Single,0,0,0
Caucasian,Male,26,25 - 45,Single,0,0,0
Hispanic,Male,20,Less than 25,Single,1,0,0
African-American,Male,25,25 - 45,Single,0,2,1
African-American,Male,49,Greater than 45,Significant Other,1,14,0
Caucasian,Male,67,Greater than 45,Single,0,0,0
Other,Male,23,Less than 25,Single,1,0,1
Caucasian,Male,49,Greater than 45,Single,0,12,1
Caucasian,Female,36,25 - 45,Single,0,3,1
Other,Male,52,Greater than 45,Married,0,0,0
Caucasian,Male,22,Less than 25,Single,0,0,0
Hispanic,Female,34,25 - 45,Married,0,5,0
Hispanic,Male,21,Less than 25,Single,0,1,0
Caucasian,Male,31,25 - 45,Single,0,1,0
Caucasian,Male,46,Greater than 45,Single,0,1,0
Hispanic,Male,21,Less than 25,Married,1,2,0
African-American,Male,39,25 - 45,Single,1,4,1
African-American,Male,30,25 - 45,Single,0,0,1
African-American,Male,38,25 - 45,Significant Other,0,0,0
Hispanic,Male,27,25 - 45,Single,0,1,0
African-American,Male,30,25 - 45,Single,0,7,1
Other,Female,31,25 - 45,Separated,0,0,0
Caucasian,Female,53,Greater than 45,Single,0,0,0
Caucasian,Male,26,25 - 45,Single,0,0,0
Caucasian,Male,25,25 - 45,Single,0,0,0
African-American,Male,34,25 - 45,Single,1,10,1
African-American,Female,28,25 - 45,Single,0,4,1
African-American,Female,45,Greater than 45,Single,0,4,0
Caucasian,Male,48,Greater than 45,Single,0,10,0
Caucasian,Male,31,25 - 45,Single,0,0,0
African-American,Male,42,25 - 45,Married,0,0,0
African-American,Male,47,Greater than 45,Single,0,2,1
Caucasian,Male,38,25 - 45,Single,0,0,0
Caucasian,Female,30,25 - 45,Married,0,0,0
African-American,Female,24,Less than 25,Single,0,2,0
Caucasian,Male,56,Greater than 45,Divorced,0,8,0
Caucasian,Female,51,Greater than 45,Single,0,0,0
Caucasian,Male,42,25 - 45,Single,0,4,0
African-American,Male,37,25 - 45,Single,0,8,1
African-American,Male,38,25 - 45,Single,0,4,1
African-American,Male,26,25 - 45,Single,0,6,0
Caucasian,Male,45,Greater than 45,Married,1,12,1
Hispanic,Female,23,Less than 25,Single,0,0,1
African-American,Male,34,25 - 45,Single,0,0,0
Hispanic,Male,37,25 - 45,Single,0,1,0
Other,Male,21,Less than 25,Single,1,0,0
Caucasian,Male,68,Greater than 45,Single,0,0,0
African-American,Female,31,25 - 45,Single,0,1,1
Other,Male,26,25 - 45,Single,0,6,0
Caucasian,Male,26,25 - 45,Single,0,3,0
African-American,Male,22,Less than 25,Single,0,1,0
Caucasian,Male,49,Greater than 45,Single,0,2,0
Caucasian,Male,52,Greater than 45,Separated,0,0,1
Hispanic,Male,27,25 - 45,Single,0,0,0
African-American,Male,28,25 - 45,Single,0,13,1
Caucasian,Male,28,25 - 45,Married,0,0,0
Caucasian,Female,34,25 - 45,Divorced,0,1,0
African-American,Female,29,25 - 45,Single,0,0,0
African-American,Male,35,25 - 45,Married,0,1,0
Hispanic,Male,42,25 - 45,Single,0,0,0
African-American,Female,28,25 - 45,Single,0,3,0
Native American,Female,25,25 - 45,Single,0,2,1
African-American,Male,22,Less than 25,Single,0,0,0
Caucasian,Female,39,25 - 45,Single,0,0,0
Caucasian,Female,32,25 - 45,Single,0,3,0
African-American,Female,33,25 - 45,Married,0,0,0
African-American,Male,31,25 - 45,Single,1,24,1
African-American,Male,23,Less than 25,Single,0,3,1
Caucasian,Male,33,25 - 45,Single,0,6,1
African-American,Male,26,25 - 45,Single,0,0,0
Other,Male,44,25 - 45,Married,0,0,0
Other,Male,27,25 - 45,Single,0,4,1
Hispanic,Male,44,25 - 45,Widowed,0,3,1
Caucasian,Male,40,25 - 45,Married,0,1,0
Caucasian,Male,41,25 - 45,Single,0,0,1
African-American,Male,24,Less than 25,Single,0,1,1
Caucasian,Female,23,Less than 25,Single,0,1,1
Caucasian,Male,49,Greater than 45,Married,0,0,0
Other,Female,33,25 - 45,Single,0,0,0
Hispanic,Male,25,25 - 45,Single,1,8,0
Caucasian,Male,61,Greater than 45,Divorced,0,0,0
Caucasian,Male,28,25 - 45,Divorced,0,4,0
African-American,Male,24,Less than 25,Single,0,2,0
African-American,Male,46,Greater than 45,Single,0,6,1
Caucasian,Male,58,Greater than 45,Separated,0,6,0
African-American,Male,26,25 - 45,Separated,0,0,0
African-American,Male,32,25 - 45,Single,1,10,1
Caucasian,Male,25,25 - 45,Single,0,0,1
African-American,Male,33,25 - 45,Married,0,0,0
Caucasian,Male,35,25 - 45,Single,0,1,1
Hispanic,Male,28,25 - 45,Single,0,1,0
African-American,Male,21,Less than 25,Single,0,0,1
African-American,Female,28,25 - 45,Single,0,8,1
African-American,Female,24,Less than 25,Single,0,2,1
Hispanic,Male,30,25 - 45,Single,0,2,0
Caucasian,Male,29,25 - 45,Single,1,1,0
African-American,Male,22,Less than 25,Single,1,2,1
Caucasian,Male,34,25 - 45,Single,0,2,1
African-American,Female,21,Less than 25,Single,0,3,1
African-American,Male,58,Greater than 45,Married,0,3,0
African-American,Male,27,25 - 45,Single,1,13,1
Caucasian,Male,23,Less than 25,Single,0,2,1
Caucasian,Male,52,Greater than 45,Married,0,0,0
Hispanic,Male,53,Greater than 45,Single,0,1,0
African-American,Male,57,Greater than 45,Single,0,1,0
African-American,Female,26,25 - 45,Single,0,8,0
African-American,Male,30,25 - 45,Unknown,0,1,0
Caucasian,Male,47,Greater than 45,Single,0,0,0
African-American,Female,23,Less than 25,Single,0,4,0
African-American,Male,60,Greater than 45,Single,0,2,0
Other,Female,30,25 - 45,Married,0,0,0
Caucasian,Male,23,Less than 25,Single,0,0,1
Caucasian,Male,53,Greater than 45,Divorced,0,4,1
African-American,Male,49,Greater than 45,Single,1,27,1
African-American,Male,33,25 - 45,Single,0,2,0
African-American,Female,28,25 - 45,Single,0,6,1
Hispanic,Female,44,25 - 45,Significant Other,0,0,0
Hispanic,Male,26,25 - 45,Single,0,0,0
Caucasian,Male,25,25 - 45,Single,0,0,0
African-American,Male,45,Greater than 45,Married,1,15,1
African-American,Male,58,Greater than 45,Significant Other,0,6,1
