race,sex,age,age_cat,marital_status,custody_status,juv_offense,priors_count,c_charge_degree,days_in_jail_or_prison,decile_score,is_recid,sqrt_age,sqrt_priors_count,sqrt_days_in_jail_or_prison,risk
Caucasian,Female,29,25 - 45,Single,Pretrial Defendant,0,0,(F3),0,7,0,5.385164807134504,0,0,Higher
Caucasian,Male,41,25 - 45,Separated,Jail Inmate,0,1,(M1),0,1,0,6.4031242374328485,1,0,Lower
African-American,Male,23,Less than 25,Single,Jail Inmate,0,0,(M1),1,3,0,4.795831523312719,0,1,Lower
Caucasian,Male,25,25 - 45,Single,Pretrial Defendant,0,0,(F3),0,5,0,5,0,0,Lower
Caucasian,Male,50,Greater than 45,Single,Jail Inmate,0,0,(F3),3,1,0,7.0710678118654755,0,1.7320508075688772,Lower
Caucasian,Male,35,25 - 45,Single,Jail Inmate,0,4,(F3),170,2,0,5.916079783099616,2,13.038404810405298,Lower
African-American,Male,20,Less than 25,Single,Jail Inmate,0,0,(F3),0,3,0,4.47213595499958,0,0,Lower
Caucasian,Male,44,25 - 45,Married,Pretrial Defendant,0,3,(M2),6,3,0,6.6332495807108,1.7320508075688772,2.449489742783178,Lower
African-American,Female,27,25 - 45,Single,Jail Inmate,0,1,(F3),8,4,0,5.196152422706632,1,2.8284271247461903,Lower
African-American,Male,37,25 - 45,Single,Jail Inmate,1,17,(F3),2644,9,1,6.082762530298219,4.123105625617661,51.419840528729765,Higher
African-American,Male,43,25 - 45,Single,Pretrial Defendant,0,4,(F2),26,1,1,6.557438524302,2,5.0990195135927845,Lower
Caucasian,Male,29,25 - 45,Single,Jail Inmate,0,12,(M1),0,6,1,5.385164807134504,3.4641016151377544,0,Higher
Caucasian,Female,61,Greater than 45,Divorced,Jail Inmate,0,0,(F3),1,1,0,7.810249675906654,0,1,Lower
Caucasian,Male,28,25 - 45,Single,Jail Inmate,1,3,(F3),1,3,0,5.291502622129181,1.7320508075688772,1,Lower
African-American,Female,22,Less than 25,Single,Jail Inmate,0,4,(F3),185,9,1,4.69041575982343,2,13.601470508735444,Higher
Caucasian,Male,27,25 - 45,Single,Jail Inmate,0,2,(F3),1,4,1,5.196152422706632,1.4142135623730951,1,Lower
Caucasian,Female,40,25 - 45,Single,Jail Inmate,0,0,(F3),105,9,0,6.324555320336759,0,10.246950765959598,Higher
African-American,Female,34,25 - 45,Divorced,Pretrial Defendant,0,1,(M1),16,2,0,5.830951894845301,1,4,Lower
Other,Male,24,Less than 25,Single,Jail Inmate,0,0,(F3),1,6,0,4.898979485566356,0,1,Higher
African-American,Female,41,25 - 45,Married,Jail Inmate,0,0,(M1),0,1,0,6.4031242374328485,0,0,Lower
African-American,Female,20,Less than 25,Single,Jail Inmate,1,0,(M2),1,7,1,4.47213595499958,0,1,Higher
African-American,Male,30,25 - 45,Married,Jail Inmate,0,0,(M1),1,1,0,5.477225575051661,0,1,Lower
African-American,Female,43,25 - 45,Married,Jail Inmate,0,0,(M1),1,1,0,6.557438524302,0,1,Lower
African-American,Male,20,Less than 25,Single,Jail Inmate,1,0,(F3),7,5,0,4.47213595499958,0,2.6457513110645907,Lower
Caucasian,Male,51,Greater than 45,Single,Jail Inmate,0,4,(F3),1,1,1,7.14142842854285,2,1,Lower
African-American,Female,30,25 - 45,Single,Jail Inmate,0,0,(M2),0,8,0,5.477225575051661,0,0,Higher
Caucasian,Female,25,25 - 45,Unknown,Jail Inmate,0,0,(F2),0,3,0,5,0,0,Lower
Hispanic,Male,37,25 - 45,Single,Jail Inmate,0,9,(F2),446,5,0,6.082762530298219,3,21.118712081942874,Lower
African-American,Male,42,25 - 45,Single,Jail Inmate,1,7,(F3),2495,9,1,6.48074069840786,2.6457513110645907,49.949974974968704,Higher
African-American,Female,21,Less than 25,Single,Jail Inmate,0,0,(F3),0,9,0,4.58257569495584,0,0,Higher
Hispanic,Female,29,25 - 45,Single,Jail Inmate,0,1,(F2),1,4,0,5.385164807134504,1,1,Lower
Caucasian,Female,24,Less than 25,Single,Jail Inmate,0,0,(M1),0,6,0,4.898979485566356,0,0,Higher
Caucasian,Male,36,25 - 45,Single,Pretrial Defendant,0,12,(F3),14,1,0,6,3.4641016151377544,3.7416573867739413,Lower
Caucasian,Male,36,25 - 45,Single,Jail Inmate,0,0,(M1),0,3,0,6,0,0,Lower
Caucasian,Male,39,25 - 45,Divorced,Jail Inmate,0,0,(F3),12,1,1,6.244997998398398,0,3.4641016151377544,Lower
African-American,Male,32,25 - 45,Single,Jail Inmate,0,2,(M1),1,5,0,5.656854249492381,1.4142135623730951,1,Lower
Caucasian,Male,50,Greater than 45,Married,Jail Inmate,0,3,(M1),12,1,0,7.0710678118654755,1.7320508075688772,3.4641016151377544,Lower
African-American,Male,38,25 - 45,Single,Jail Inmate,0,0,(M1),0,1,0,6.164414002968976,0,0,Lower
African-American,Female,27,25 - 45,Single,Jail Inmate,0,8,(F2),3,6,1,5.196152422706632,2.8284271247461903,1.7320508075688772,Higher
Caucasian,Male,21,Less than 25,Single,Jail Inmate,0,0,(F3),2,3,0,4.58257569495584,0,1.4142135623730951,Lower
Caucasian,Female,30,25 - 45,Single,Jail Inmate,0,0,(F3),3,6,1,5.477225575051661,0,1.7320508075688772,Higher
Caucasian,Female,43,25 - 45,Single,Jail Inmate,0,0,(M1),1,2,1,6.557438524302,0,1,Lower
African-American,Male,30,25 - 45,Significant Other,Jail Inmate,1,8,(M1),1635,9,1,5.477225575051661,2.8284271247461903,40.43513323831146,Higher
Caucasian,Female,26,25 - 45,Married,Jail Inmate,0,1,(M2),1,4,1,5.0990195135927845,1,1,Lower
Caucasian,Male,37,25 - 45,Single,Jail Inmate,0,3,(F3),39,4,0,6.082762530298219,1.7320508075688772,6.244997998398398,Lower
Caucasian,Male,25,25 - 45,Single,Jail Inmate,0,5,(F3),2,9,1,5,2.23606797749979,1.4142135623730951,Higher
Caucasian,Male,65,Greater than 45,Single,Jail Inmate,0,1,(F3),1,3,1,8.06225774829855,1,1,Lower
Other,Male,52,Greater than 45,Single,Jail Inmate,0,0,(F3),8,5,1,7.211102550927978,0,2.8284271247461903,Lower
African-American,Male,43,25 - 45,Single,Jail Inmate,0,0,(M2),1,3,0,6.557438524302,0,1,Lower
Caucasian,Male,29,25 - 45,Single,Jail Inmate,0,1,(F3),1,1,0,5.385164807134504,1,1,Lower
Caucasian,Male,32,25 - 45,Single,Jail Inmate,0,3,(F3),121,5,0,5.656854249492381,1.7320508075688772,11,Lower
Hispanic,Male,36,25 - 45,Married,Jail Inmate,0,0,(M1),2,1,1,6,0,1.4142135623730951,Lower
African-American,Male,21,Less than 25,Single,Pretrial Defendant,1,8,(F2),148,9,1,4.58257569495584,2.8284271247461903,12.165525060596439,Higher
Caucasian,Male,21,Less than 25,Single,Jail Inmate,0,1,(F2),1,3,0,4.58257569495584,1,1,Lower
Caucasian,Male,47,Greater than 45,Divorced,Jail Inmate,0,13,(M1),995,4,1,6.855654600401044,3.605551275463989,31.54362059117501,Lower
African-American,Female,36,25 - 45,Single,Pretrial Defendant,0,4,(F3),1,2,0,6,2,1,Lower
African-American,Female,25,25 - 45,Single,Pretrial Defendant,0,6,(F3),0,7,1,5,2.449489742783178,0,Higher
Caucasian,Male,32,25 - 45,Divorced,Jail Inmate,0,4,(M1),1,2,1,5.656854249492381,2,1,Lower
Caucasian,Male,43,25 - 45,Single,Jail Inmate,0,1,(F3),1,1,0,6.557438524302,1,1,Lower
African-American,Male,34,25 - 45,Single,Jail Inmate,0,2,(F3),1,2,0,5.830951894845301,1.4142135623730951,1,Lower
African-American,Male,27,25 - 45,Single,Jail Inmate,0,2,(F2),132,6,0,5.196152422706632,1.4142135623730951,11.489125293076057,Higher
African-American,Male,26,25 - 45,Significant Other,Jail Inmate,0,8,(M1),29,4,1,5.0990195135927845,2.8284271247461903,5.385164807134504,Lower
African-American,Male,21,Less than 25,Single,Pretrial Defendant,0,1,(F7),22,3,0,4.58257569495584,1,4.69041575982343,Lower
Asian,Male,34,25 - 45,Married,Jail Inmate,0,0,(M1),1,2,0,5.830951894845301,0,1,Lower
Hispanic,Male,46,Greater than 45,Married,Pretrial Defendant,0,1,(M2),1,1,0,6.782329983125268,1,1,Lower
African-American,Male,33,25 - 45,Single,Jail Inmate,0,0,(F3),0,2,0,5.744562646538029,0,0,Lower
African-American,Male,40,25 - 45,Single,Pretrial Defendant,1,23,(M1),3257,6,1,6.324555320336759,4.795831523312719,57.0701322935211,Higher
Caucasian,Male,38,25 - 45,Unknown,Jail Inmate,0,3,(M2),0,3,0,6.164414002968976,1.7320508075688772,0,Lower
African-American,Male,41,25 - 45,Single,Jail Inmate,0,7,(F3),58,9,0,6.4031242374328485,2.6457513110645907,7.615773105863909,Higher
Caucasian,Male,25,25 - 45,Single,Jail Inmate,0,7,(F7),43,10,1,5,2.6457513110645907,6.557438524302,Higher
Caucasian,Male,21,Less than 25,Single,Pretrial Defendant,0,1,(F7),11,4,0,4.58257569495584,1,3.3166247903554,Lower
Caucasian,Female,74,Greater than 45,Widowed,Pretrial Defendant,0,0,(M2),0,1,0,8.602325267042627,0,0,Lower
African-American,Male,21,Less than 25,Single,Pretrial Defendant,1,1,(F2),15,9,0,4.58257569495584,1,3.872983346207417,Higher
Caucasian,Male,41,25 - 45,Married,Jail Inmate,0,5,(M1),1,4,1,6.4031242374328485,2.23606797749979,1,Lower
Caucasian,Male,54,Greater than 45,Married,Jail Inmate,0,0,(M1),0,1,0,7.3484692283495345,0,0,Lower
Hispanic,Male,22,Less than 25,Single,Jail Inmate,0,0,(F3),2,2,0,4.69041575982343,0,1.4142135623730951,Lower
Hispanic,Female,27,25 - 45,Single,Jail Inmate,0,0,(M2),0,3,0,5.196152422706632,0,0,Lower
African-American,Male,30,25 - 45,Unknown,Jail Inmate,1,1,(M1),2,2,0,5.477225575051661,1,1.4142135623730951,Lower
Caucasian,Female,33,25 - 45,Single,Jail Inmate,0,3,(F3),2,6,1,5.744562646538029,1.7320508075688772,1.4142135623730951,Higher
Caucasian,Male,24,Less than 25,Single,Jail Inmate,0,2,(M2),0,2,0,4.898979485566356,1.4142135623730951,0,Lower
Asian,Male,52,Greater than 45,Married,Jail Inmate,0,0,(F3),1,1,0,7.211102550927978,0,1,Lower
Caucasian,Female,29,25 - 45,Single,Pretrial Defendant,0,0,(M1),0,6,0,5.385164807134504,0,0,Higher
Caucasian,Female,42,25 - 45,Single,Jail Inmate,0,0,(F3),2,2,1,6.48074069840786,0,1.4142135623730951,Lower
Caucasian,Male,21,Less than 25,Single,Jail Inmate,0,0,(M1),0,3,0,4.58257569495584,0,0,Lower
Caucasian,Female,30,25 - 45,Single,Jail Inmate,1,1,(F3),0,2,0,5.477225575051661,1,0,Lower
African-American,Male,33,25 - 45,Single,Jail Inmate,0,3,(F2),2,3,0,5.744562646538029,1.7320508075688772,1.4142135623730951,Lower
Caucasian,Male,64,Greater than 45,Divorced,Jail Inmate,0,0,(M1),0,1,0,8,0,0,Lower
African-American,Male,33,25 - 45,Single,Jail Inmate,0,0,(F3),46,5,0,5.744562646538029,0,6.782329983125268,Lower
Hispanic,Male,38,25 - 45,Married,Jail Inmate,0,1,(F3),4,1,0,6.164414002968976,1,2,Lower
African-American,Male,21,Less than 25,Single,Jail Inmate,1,2,(F3),9,6,1,4.58257569495584,1.4142135623730951,3,Higher
Caucasian,Female,41,25 - 45,Married,Pretrial Defendant,0,9,(M2),5,4,1,6.4031242374328485,3,2.23606797749979,Lower
Caucasian,Male,27,25 - 45,Married,Pretrial Defendant,0,2,(F3),21,4,0,5.196152422706632,1.4142135623730951,4.58257569495584,Lower
African-American,Female,28,25 - 45,Single,Jail Inmate,0,5,(M1),818,8,0,5.291502622129181,2.23606797749979,28.600699292150182,Higher
Hispanic,Male,23,Less than 25,Single,Jail Inmate,0,0,(F2),2,2,0,4.795831523312719,0,1.4142135623730951,Lower
African-American,Female,52,Greater than 45,Single,Jail Inmate,0,3,(F3),0,1,0,7.211102550927978,1.7320508075688772,0,Lower
African-American,Female,20,Less than 25,Single,Jail Inmate,0,0,(F2),0,5,0,4.47213595499958,0,0,Lower
Hispanic,Male,21,Less than 25,Single,Pretrial Defendant,1,1,(F3),1,8,0,4.58257569495584,1,1,Higher
Hispanic,Male,30,25 - 45,Single,Jail Inmate,0,0,(F3),1,2,0,5.477225575051661,0,1,Lower
Hispanic,Female,22,Less than 25,Single,Jail Inmate,0,1,(F3),2,5,1,4.69041575982343,1,1.4142135623730951,Lower
Caucasian,Male,28,25 - 45,Single,Jail Inmate,0,0,(F3),4,5,0,5.291502622129181,0,2,Lower
African-American,Female,34,25 - 45,Single,Pretrial Defendant,0,1,(F2),9,1,0,5.830951894845301,1,3,Lower
Hispanic,Male,32,25 - 45,Single,Jail Inmate,0,3,(F3),0,3,0,5.656854249492381,1.7320508075688772,0,Lower
African-American,Male,25,25 - 45,Single,Jail Inmate,0,0,(F3),0,2,1,5,0,0,Lower
African-American,Female,27,25 - 45,Single,Jail Inmate,0,0,(M1),1,3,1,5.196152422706632,0,1,Lower
Caucasian,Male,33,25 - 45,Single,Jail Inmate,0,3,(F2),3,1,0,5.744562646538029,1.7320508075688772,1.7320508075688772,Lower
Caucasian,Male,35,25 - 45,Married,Jail Inmate,0,0,(F3),0,2,0,5.916079783099616,0,0,Lower
African-American,Male,40,25 - 45,Single,Jail Inmate,0,2,(M1),1,3,1,6.324555320336759,1.4142135623730951,1,Lower
Other,Female,29,25 - 45,Single,Jail Inmate,0,0,(F2),48,3,0,5.385164807134504,0,6.928203230275509,Lower
African-American,Male,24,Less than 25,Single,Jail Inmate,1,2,(M1),24,9,1,4.898979485566356,1.4142135623730951,4.898979485566356,Higher
African-American,Male,24,Less than 25,Single,Jail Inmate,1,10,(F3),1541,10,1,4.898979485566356,3.1622776601683795,39.25557285278104,Higher
African-American,Male,23,Less than 25,Single,Jail Inmate,0,1,(M1),0,7,0,4.795831523312719,1,0,Higher
Hispanic,Male,36,25 - 45,Single,Jail Inmate,1,26,(F3),408,10,1,6,5.0990195135927845,20.199009876724155,Higher
Caucasian,Male,29,25 - 45,Single,Jail Inmate,0,8,(F3),0,8,0,5.385164807134504,2.8284271247461903,0,Higher
African-American,Male,44,25 - 45,Single,Jail Inmate,0,0,(F1),2911,6,0,6.6332495807108,0,53.95368384086484,Higher
Hispanic,Male,26,25 - 45,Single,Jail Inmate,0,5,(F3),1,3,0,5.0990195135927845,2.23606797749979,1,Lower
Caucasian,Male,50,Greater than 45,Significant Other,Jail Inmate,0,1,(F3),0,2,0,7.0710678118654755,1,0,Lower
African-American,Male,59,Greater than 45,Single,Jail Inmate,0,1,(F3),1,2,0,7.681145747868608,1,1,Lower
African-American,Male,21,Less than 25,Single,Jail Inmate,0,1,(F3),39,7,1,4.58257569495584,1,6.244997998398398,Higher
Hispanic,Male,51,Greater than 45,Married,Jail Inmate,0,0,(M1),1,1,0,7.14142842854285,0,1,Lower
African-American,Male,24,Less than 25,Significant Other,Jail Inmate,1,2,(F3),1,5,1,4.898979485566356,1.4142135623730951,1,Lower
Caucasian,Female,45,Greater than 45,Unknown,Jail Inmate,0,2,(F3),7,5,0,6.708203932499369,1.4142135623730951,2.6457513110645907,Lower
African-American,Male,29,25 - 45,Single,Jail Inmate,0,3,(M1),1,1,0,5.385164807134504,1.7320508075688772,1,Lower
African-American,Male,20,Less than 25,Single,Jail Inmate,0,0,(M1),1,7,0,4.47213595499958,0,1,Higher
Caucasian,Male,20,Less than 25,Single,Jail Inmate,0,6,(F3),31,4,0,4.47213595499958,2.449489742783178,5.5677643628300215,Lower
Caucasian,Female,25,25 - 45,Married,Jail Inmate,0,0,(M1),0,4,0,5,0,0,Lower
African-American,Male,21,Less than 25,Single,Jail Inmate,0,1,(F3),171,9,0,4.58257569495584,1,13.076696830622021,Higher
African-American,Male,41,25 - 45,Single,Pretrial Defendant,0,18,(F3),353,9,0,6.4031242374328485,4.242640687119285,18.788294228055936,Higher
African-American,Male,38,25 - 45,Single,Jail Inmate,0,0,(F3),1,3,1,6.164414002968976,0,1,Lower
Caucasian,Male,46,Greater than 45,Single,Jail Inmate,0,1,(F3),11,3,0,6.782329983125268,1,3.3166247903554,Lower
African-American,Male,33,25 - 45,Single,Pretrial Defendant,1,9,(M1),135,7,1,5.744562646538029,3,11.61895003862225,Higher
Hispanic,Male,31,25 - 45,Single,Jail Inmate,1,19,(F3),1,7,1,5.5677643628300215,4.358898943540674,1,Higher
Other,Male,21,Less than 25,Single,Jail Inmate,0,0,(M1),4,4,0,4.58257569495584,0,2,Lower
Other,Male,60,Greater than 45,Significant Other,Jail Inmate,0,1,(M1),1,1,1,7.745966692414834,1,1,Lower
African-American,Female,39,25 - 45,Single,Jail Inmate,0,3,(F3),1,5,1,6.244997998398398,1.7320508075688772,1,Lower
African-American,Male,58,Greater than 45,Single,Pretrial Defendant,0,2,(F3),3643,7,0,7.615773105863909,1.4142135623730951,60.35726965329032,Higher
African-American,Male,23,Less than 25,Single,Jail Inmate,0,0,(F3),1,3,0,4.795831523312719,0,1,Lower
Caucasian,Female,38,25 - 45,Single,Jail Inmate,0,14,(M1),0,9,0,6.164414002968976,3.7416573867739413,0,Higher
African-American,Male,35,25 - 45,Single,Jail Inmate,0,4,(F3),501,4,0,5.916079783099616,2,22.38302928559939,Lower
Caucasian,Male,49,Greater than 45,Single,Jail Inmate,0,12,(F3),1006,2,1,7,3.4641016151377544,31.71750305430741,Lower
Other,Male,26,25 - 45,Single,Jail Inmate,0,1,(M1),1,4,0,5.0990195135927845,1,1,Lower
Caucasian,Male,27,25 - 45,Single,Jail Inmate,0,0,(M1),0,5,0,5.196152422706632,0,0,Lower
African-American,Male,22,Less than 25,Single,Jail Inmate,1,2,(F3),1,6,0,4.69041575982343,1.4142135623730951,1,Higher
African-American,Female,29,25 - 45,Married,Jail Inmate,0,0,(F2),1,4,1,5.385164807134504,0,1,Lower
African-American,Male,31,25 - 45,Single,Jail Inmate,0,0,(M1),1381,9,0,5.5677643628300215,0,37.16180835212409,Higher
Hispanic,Male,31,25 - 45,Single,Jail Inmate,0,5,(F3),0,6,1,5.5677643628300215,2.23606797749979,0,Higher
Hispanic,Female,29,25 - 45,Significant Other,Jail Inmate,0,0,(F3),0,3,0,5.385164807134504,0,0,Lower
Caucasian,Female,65,Greater than 45,Widowed,Jail Inmate,0,0,(F3),1,1,0,8.06225774829855,0,1,Lower
Hispanic,Female,34,25 - 45,Married,Pretrial Defendant,0,1,(M1),5,3,0,5.830951894845301,1,2.23606797749979,Lower
Caucasian,Male,24,Less than 25,Single,Jail Inmate,1,6,(F3),304,10,0,4.898979485566356,2.449489742783178,17.435595774162696,Higher
African-American,Female,27,25 - 45,Single,Jail Inmate,0,0,(M1),0,4,0,5.196152422706632,0,0,Lower
African-American,Male,46,Greater than 45,Single,Jail Inmate,0,0,(M1),0,2,0,6.782329983125268,0,0,Lower
African-American,Male,20,Less than 25,Single,Pretrial Defendant,0,0,(F3),0,4,1,4.47213595499958,0,0,Lower
African-American,Male,29,25 - 45,Single,Jail Inmate,0,16,(F3),478,10,1,5.385164807134504,4,21.863211109075447,Higher
African-American,Female,39,25 - 45,Single,Jail Inmate,0,0,(M1),0,2,0,6.244997998398398,0,0,Lower
African-American,Male,29,25 - 45,Single,Jail Inmate,0,7,(F2),0,3,1,5.385164807134504,2.6457513110645907,0,Lower
Caucasian,Female,56,Greater than 45,Single,Jail Inmate,0,3,(F3),1,1,0,7.483314773547883,1.7320508075688772,1,Lower
Caucasian,Male,43,25 - 45,Married,Jail Inmate,0,3,(F7),11,2,0,6.557438524302,1.7320508075688772,3.3166247903554,Lower
African-American,Male,21,Less than 25,Single,Jail Inmate,0,0,(F3),0,4,0,4.58257569495584,0,0,Lower
African-American,Female,26,25 - 45,Single,Pretrial Defendant,0,7,(M1),3,6,0,5.0990195135927845,2.6457513110645907,1.7320508075688772,Higher
African-American,Male,40,25 - 45,Single,Jail Inmate,0,0,(F3),2452,10,1,6.324555320336759,0,49.51767361255979,Higher
African-American,Male,22,Less than 25,Single,Jail Inmate,0,2,(M1),56,9,1,4.69041575982343,1.4142135623730951,7.483314773547883,Higher
African-American,Female,55,Greater than 45,Single,Pretrial Defendant,0,1,(M2),56,8,0,7.416198487095663,1,7.483314773547883,Higher
Caucasian,Male,39,25 - 45,Single,Jail Inmate,0,0,(M1),1,1,0,6.244997998398398,0,1,Lower
African-American,Male,22,Less than 25,Single,Jail Inmate,1,1,(F3),77,8,1,4.69041575982343,1,8.774964387392123,Higher
African-American,Male,31,25 - 45,Single,Jail Inmate,0,7,(F3),457,10,0,5.5677643628300215,2.6457513110645907,21.37755832643195,Higher
Other,Female,27,25 - 45,Single,Pretrial Defendant,0,5,(F3),2,6,1,5.196152422706632,2.23606797749979,1.4142135623730951,Higher
Caucasian,Male,36,25 - 45,Single,Jail Inmate,0,1,(F3),0,2,0,6,1,0,Lower
African-American,Male,30,25 - 45,Single,Jail Inmate,0,0,(F3),2,1,0,5.477225575051661,0,1.4142135623730951,Lower
African-American,Male,36,25 - 45,Single,Jail Inmate,0,0,(M1),357,6,0,6,0,18.894443627691185,Higher
Caucasian,Male,36,25 - 45,Single,Pretrial Defendant,0,5,(M1),21,4,0,6,2.23606797749979,4.58257569495584,Lower
African-American,Male,32,25 - 45,Single,Jail Inmate,0,0,(F1),2,1,0,5.656854249492381,0,1.4142135623730951,Lower
African-American,Female,34,25 - 45,Significant Other,Jail Inmate,0,5,(F2),44,9,1,5.830951894845301,2.23606797749979,6.6332495807108,Higher
African-American,Male,24,Less than 25,Single,Jail Inmate,1,2,(F3),312,9,0,4.898979485566356,1.4142135623730951,17.663521732655695,Higher
Other,Male,23,Less than 25,Single,Jail Inmate,0,0,(M1),1,3,1,4.795831523312719,0,1,Lower
African-American,Male,33,25 - 45,Single,Jail Inmate,0,1,(F3),1,1,0,5.744562646538029,1,1,Lower
African-American,Male,33,25 - 45,Single,Jail Inmate,0,1,(M1),109,2,0,5.744562646538029,1,10.44030650891055,Lower
Caucasian,Male,52,Greater than 45,Married,Jail Inmate,0,0,(M1),1,1,0,7.211102550927978,0,1,Lower
Caucasian,Male,20,Less than 25,Single,Jail Inmate,1,1,(F3),13,10,1,4.47213595499958,1,3.605551275463989,Higher
African-American,Male,38,25 - 45,Significant Other,Jail Inmate,0,5,(M1),6,4,0,6.164414002968976,2.23606797749979,2.449489742783178,Lower
Caucasian,Male,46,Greater than 45,Single,Jail Inmate,0,0,(M2),0,1,0,6.782329983125268,0,0,Lower
African-American,Male,27,25 - 45,Single,Jail Inmate,0,0,(F3),9,4,1,5.196152422706632,0,3,Lower
Caucasian,Male,21,Less than 25,Single,Jail Inmate,1,6,(F2),206,9,0,4.58257569495584,2.449489742783178,14.352700094407323,Higher
African-American,Male,25,25 - 45,Married,Jail Inmate,1,6,(F3),1,8,0,5,2.449489742783178,1,Higher
African-American,Male,20,Less than 25,Single,Pretrial Defendant,0,2,(F3),16,3,1,4.47213595499958,1.4142135623730951,4,Lower
African-American,Male,36,25 - 45,Single,Jail Inmate,0,10,(F3),2,6,0,6,3.1622776601683795,1.4142135623730951,Higher
African-American,Male,23,Less than 25,Single,Jail Inmate,0,2,(F5),212,6,0,4.795831523312719,1.4142135623730951,14.560219778561036,Higher
Caucasian,Female,29,25 - 45,Single,Jail Inmate,0,1,(F3),2,2,1,5.385164807134504,1,1.4142135623730951,Lower
African-American,Female,35,25 - 45,Single,Jail Inmate,0,7,(F3),2,2,1,5.916079783099616,2.6457513110645907,1.4142135623730951,Lower
Caucasian,Male,37,25 - 45,Single,Jail Inmate,0,1,(M1),1,1,1,6.082762530298219,1,1,Lower
Caucasian,Male,63,Greater than 45,Single,Jail Inmate,0,0,(F3),1,1,0,7.937253933193772,0,1,Lower
African-American,Male,27,25 - 45,Single,Jail Inmate,0,1,(F2),2,4,1,5.196152422706632,1,1.4142135623730951,Lower
African-American,Male,27,25 - 45,Single,Jail Inmate,0,0,(F2),3,5,0,5.196152422706632,0,1.7320508075688772,Lower
African-American,Male,24,Less than 25,Single,Jail Inmate,0,2,(M1),0,6,1,4.898979485566356,1.4142135623730951,0,Higher
